{1: [14009, 18341]}
{1077: [3873, 15148]}
{1078: [19335, 437]}
{1079: [19153, 15764]}
{1080: [14639, 1303]}
{1081: [3537, 1676]}
{1082: [4397, 19425]}
{1083: [23326, 20752]}
{1084: [6580, 407]}
{1085: [6969, 15317]}
{1086: [5364, 11261]}
{1087: [7387, 22811]}
{1088: [11034, 5457]}
{1089: [7587, 3361]}
{1090: [11337, 19132]}
{1091: [21902, 3534]}
{1092: [13769, 1079]}
{1093: [11733, 18261]}
{1094: [18817, 3448]}
{1095: [512, 18064]}
{1096: [14859, 1138]}
{1097: [9812, 16932]}
{1098: [9799, 15447]}
{1099: [971, 5705]}
{1100: [1286, 15907]}
{1101: [7664, 10518]}
{1102: [18883, 14435]}
{1103: [8039, 3178]}
{1104: [16873, 19302]}
{1105: [18950, 6134]}
{1106: [19540, 7103]}
{1107: [21297, 1427]}
{1108: [13071, 20771]}
{1109: [9301, 13027]}
{1110: [22407, 6328]}
{1111: [22150, 2485]}
{1112: [20632, 2232]}
{1113: [15653, 152]}
{1114: [12781, 13759]}
{1115: [2138, 8885]}
{1116: [19738, 13670]}
{1117: [18578, 1952]}
{1118: [10268, 31]}
{1119: [5541, 21060]}
{1120: [10231, 6313]}
{1121: [23721, 13021]}
{1122: [11345, 10976]}
{1123: [13908, 9619]}
{1124: [3150, 4564]}
{1125: [5645, 15949]}
{1126: [6815, 20290]}
{1127: [13933, 11773]}
{1128: [1249, 198]}
{1129: [6346, 12948]}
{1130: [21585, 16838]}
{1131: [12519, 9643]}
{1132: [5500, 18745]}
{1133: [9238, 12913]}
{1134: [23753, 10126]}
{1135: [4600, 11497]}
{1136: [3438, 1340]}
{1137: [18254, 20759]}
{1138: [8118, 6267]}
{1139: [18351, 10728]}
{1140: [19083, 18027]}
{1141: [18880, 21850]}
{1142: [5138, 9180]}
{1143: [1395, 19107]}
{1144: [14439, 9476]}
{1145: [19417, 6151]}
{1146: [22186, 14041]}
{1147: [22623, 4929]}
{1148: [21710, 10665]}
{1149: [22193, 1522]}
{1150: [7998, 21877]}
{1151: [2863, 2247]}
{1152: [13053, 3664]}
{1153: [1644, 20859]}
{1154: [7092, 20670]}
{1155: [13619, 1435]}
{1156: [17900, 23653]}
{1157: [19352, 3190]}
{1158: [16640, 5870]}
{1159: [20897, 390]}
{1160: [21336, 17671]}
{1161: [16922, 23456]}
{1162: [21523, 4029]}
{1163: [11547, 13806]}
{1164: [3061, 1007]}
{1165: [17036, 15186]}
{1166: [13949, 15013]}
{1167: [11996, 11778]}
{1168: [21, 19342]}
{1169: [3365, 22084]}
{1170: [4131, 9011]}
{1171: [642, 7734]}
{1172: [22759, 6978]}
{1173: [4132, 16852]}
{1174: [19081, 16078]}
{1175: [11856, 2008]}
{1176: [10422, 15264]}
{1177: [17974, 17923]}
{1178: [6038, 12499]}
{1179: [13334, 241]}
{1180: [18509, 12872]}
{1181: [18030, 247]}
{1182: [23465, 18723]}
{1183: [20910, 11605]}
{1184: [1942, 1649]}
{1185: [17340, 20359]}
{1186: [9622, 3395]}
{1187: [20627, 19226]}
{1188: [23671, 19741]}
{1189: [17828, 13168]}
{1190: [20945, 22382]}
{1191: [14201, 14075]}
{1192: [10761, 17407]}
{1193: [15733, 20915]}
{1194: [11093, 6544]}
{1195: [3247, 15214]}
{1196: [10965, 2772]}
{1197: [12787, 8471]}
{1198: [6048, 18289]}
{1199: [5195, 18527]}
{1200: [6159, 14959]}
{1201: [12407, 22845]}
{1202: [21377, 22942]}
{1203: [18003, 5600]}
{1204: [20808, 18797]}
{1205: [9712, 23645]}
{1206: [1497, 18675]}
{1207: [21707, 17353]}
{1208: [23693, 15294]}
{1209: [3998, 13864]}
{1210: [18576, 6556]}
{1211: [22127, 16748]}
{1212: [22209, 5069]}
{1213: [4972, 11906]}
{1214: [15849, 4558]}
{1215: [3010, 20698]}
{1216: [20035, 5839]}
{1217: [8417, 19659]}
{1218: [3182, 11605]}
{1219: [19123, 9710]}
{1220: [3743, 20201]}
{1221: [1013, 286]}
{1222: [1009, 16910]}
{1223: [11158, 11855]}
{1224: [11807, 19675]}
{1225: [22767, 14300]}
{1226: [14815, 10853]}
{1227: [11763, 14170]}
{1228: [20308, 16311]}
{1229: [109, 18932]}
{1230: [12411, 4844]}
{1231: [9961, 11167]}
{1232: [2093, 6521]}
{1233: [5941, 13160]}
{1234: [3909, 17060]}
{1235: [11609, 16629]}
{1236: [7925, 2306]}
{1237: [4202, 234]}
{1238: [7861, 15595]}
{1239: [11923, 9661]}
{1240: [19389, 23490]}
{1241: [7749, 12701]}
{1242: [12124, 16992]}
{1243: [15193, 18736]}
{1244: [4499, 7962]}
{1245: [1385, 4802]}
{1246: [1300, 12289]}
{1247: [4621, 23270]}
{1248: [10555, 10606]}
{1249: [8398, 16435]}
{1250: [14069, 10868]}
{1251: [17351, 11811]}
{1252: [15143, 11257]}
{1253: [15596, 6672]}
{1254: [18232, 8056]}
{1255: [669, 16002]}
{1256: [3846, 10016]}
{1257: [20504, 13838]}
{1258: [15474, 23603]}
{1259: [19571, 12819]}
{1260: [13808, 20393]}
{1261: [14875, 9470]}
{1262: [14445, 13540]}
{1263: [17261, 10428]}
{1264: [16272, 299]}
{1265: [14752, 4665]}
{1266: [1892, 5700]}
{1267: [15414, 21543]}
{1268: [6264, 21072]}
{1269: [23361, 11842]}
{1270: [12120, 386]}
{1271: [15154, 4405]}
{1272: [21906, 7256]}
{1273: [952, 6586]}
{1274: [5673, 17999]}
{1275: [12133, 21758]}
{1276: [17021, 14552]}
{1277: [10024, 8342]}
{1278: [1831, 2575]}
{1279: [15961, 7390]}
{1280: [10777, 2447]}
{1281: [21852, 15819]}
{1282: [1518, 15132]}
{1283: [1627, 23842]}
{1284: [11675, 11343]}
{1285: [7905, 15167]}
{1286: [14862, 11506]}
{1287: [17766, 5719]}
{1288: [14616, 18307]}
{1289: [21660, 21753]}
{1290: [7158, 3301]}
{1291: [21203, 18508]}
{1292: [21533, 21306]}
{1293: [1496, 1516]}
{1294: [428, 288]}
{1295: [362, 23251]}
{1296: [3183, 4184]}
{1297: [12600, 18649]}
{1298: [8360, 6839]}
{1299: [21529, 19531]}
{1300: [13046, 17751]}
{1301: [4602, 15836]}
{1302: [19994, 22944]}
{1303: [3192, 13234]}
{1304: [8260, 1659]}
{1305: [160, 15784]}
{1306: [6132, 11200]}
{1307: [20094, 7759]}
{1308: [22557, 11102]}
{1309: [8587, 22611]}
{1310: [4876, 2605]}
{1311: [6861, 18376]}
{1312: [22409, 4366]}
{1313: [6203, 16206]}
{1314: [16650, 12386]}
{1315: [7258, 21790]}
{1316: [9668, 16434]}
{1317: [2546, 22111]}
{1318: [16522, 21776]}
{1319: [14744, 20734]}
{1320: [7073, 2675]}
{1321: [925, 15941]}
{1322: [594, 7023]}
{1323: [4990, 6542]}
{1324: [5218, 12570]}
{1325: [18501, 9901]}
{1326: [7289, 14475]}
{1327: [9978, 16645]}
{1328: [4643, 9539]}
{1329: [18926, 15675]}
{1330: [4828, 14640]}
{1331: [22185, 7529]}
{1332: [15408, 16348]}
{1333: [21045, 13555]}
{1334: [3462, 6748]}
{1335: [3806, 1821]}
{1336: [13831, 1949]}
{1337: [20622, 7222]}
{1338: [7572, 7520]}
{1339: [7981, 22606]}
{1340: [16139, 7887]}
{1341: [6751, 16201]}
{1342: [4468, 17579]}
{1343: [10316, 4359]}
{1344: [14210, 21204]}
{1345: [23150, 22187]}
{1346: [14873, 2270]}
{1347: [9939, 13036]}
{1348: [21349, 22116]}
{1349: [23392, 3379]}
{1350: [10125, 19047]}
{1351: [1650, 4616]}
{1352: [18936, 5584]}
{1353: [16287, 12059]}
{1354: [3069, 15327]}
{1355: [4080, 12308]}
{1356: [7338, 856]}
{1357: [23537, 23826]}
{1358: [15109, 9064]}
{1359: [7521, 14058]}
{1360: [22855, 20063]}
{1361: [13963, 4917]}
{1362: [18703, 3768]}
{1363: [19638, 23172]}
{1364: [838, 3115]}
{1365: [18513, 3412]}
{1366: [5988, 5127]}
{1367: [16005, 22162]}
{1368: [11123, 16331]}
{1369: [3641, 21187]}
{1370: [20957, 13709]}
{1371: [15661, 14735]}
{1372: [20694, 4177]}
{1373: [4648, 3739]}
{1374: [5271, 6059]}
{1375: [12027, 7125]}
{1376: [17983, 11343]}
{1377: [23202, 20887]}
{1378: [19444, 22309]}
{1379: [2268, 16824]}
{1380: [13496, 14199]}
{1381: [5752, 2141]}
{1382: [8458, 9273]}
{1383: [12865, 23908]}
{1384: [19529, 20092]}
{1385: [15145, 831]}
{1386: [9623, 4152]}
{1387: [12766, 10115]}
{1388: [17953, 22813]}
{1389: [5509, 14451]}
{1390: [18565, 23699]}
{1391: [16763, 17792]}
{1392: [387, 9821]}
{1393: [16082, 20596]}
{1394: [20898, 15996]}
{1395: [21569, 13066]}
{1396: [18784, 3944]}
{1397: [3200, 14900]}
{1398: [14293, 1403]}
{1399: [3640, 12250]}
{1400: [3045, 23080]}
{1401: [3002, 14848]}
{1402: [6367, 12806]}
{1403: [358, 474]}
{1404: [11288, 2900]}
{1405: [3683, 6810]}
{1406: [13265, 22774]}
{1407: [4528, 16096]}
{1408: [20477, 18450]}
{1409: [17932, 7424]}
{1410: [18729, 22461]}
{1411: [7149, 16099]}
{1412: [17727, 12591]}
{1413: [4512, 15140]}
{1414: [13980, 1198]}
{1415: [7, 1039]}
{1416: [11771, 2322]}
{1417: [12657, 7195]}
{1418: [1604, 5421]}
{1419: [14062, 23167]}
{1420: [4705, 15758]}
{1421: [12189, 23332]}
{1422: [12779, 5034]}
{1423: [14267, 13494]}
{1424: [2541, 12900]}
{1425: [21086, 11661]}
{1426: [8604, 4042]}
{1427: [1043, 17030]}
{1428: [2, 4]}
{1429: [13353, 22029]}
{1430: [16334, 21928]}
{1431: [1117, 10481]}
{1432: [22943, 7909]}
{1433: [11737, 13316]}
{1434: [17889, 12680]}
{1435: [12462, 3797]}
{1436: [22238, 12713]}
{1437: [5882, 20522]}
{1438: [846, 11491]}
{1439: [23804, 8956]}
{1440: [6687, 22226]}
{1441: [4728, 7433]}
{1442: [18256, 18423]}
{1443: [20005, 8212]}
{1444: [11155, 14873]}
{1445: [19516, 15014]}
{1446: [2956, 6435]}
{1447: [3767, 13815]}
{1448: [826, 1552]}
{1449: [5756, 2742]}
{1450: [14966, 23009]}
{1451: [12742, 15203]}
{1452: [23402, 15272]}
{1453: [10671, 11435]}
{1454: [9194, 7929]}
{1455: [1441, 12193]}
{1456: [1543, 4411]}
{1457: [23457, 10072]}
{1458: [10135, 1158]}
{1459: [17281, 15331]}
{1460: [22418, 16879]}
{1461: [14259, 3941]}
{1462: [23971, 23092]}
{1463: [21667, 1853]}
{1464: [12633, 8383]}
{1465: [19590, 19452]}
{1466: [13607, 20033]}
{1467: [22148, 4820]}
{1468: [20047, 22309]}
{1469: [12634, 19952]}
{1470: [13586, 2319]}
{1471: [454, 19828]}
{1472: [10095, 21563]}
{1473: [14998, 7557]}
{1474: [23782, 16159]}
{1475: [9488, 7823]}
{1476: [15664, 9603]}
{1477: [3242, 5246]}
{1478: [13896, 18092]}
{1479: [1839, 1685]}
{1480: [1469, 20891]}
{1481: [796, 3240]}
{1482: [9903, 20393]}
{1483: [18776, 3385]}
{1484: [17547, 17047]}
{1485: [1152, 1507]}
{1486: [15950, 8047]}
{1487: [11295, 5084]}
{1488: [1265, 14715]}
{1489: [11462, 16560]}
{1490: [3311, 6624]}
{1491: [11247, 12171]}
{1492: [17630, 1163]}
{1493: [3119, 17914]}
{1494: [18333, 9584]}
{1495: [20248, 9385]}
{1496: [13358, 23632]}
{1497: [19373, 7131]}
{1498: [20758, 20272]}
{1499: [1689, 296]}
{1500: [972, 10477]}
{1501: [18669, 11022]}
{1502: [19450, 19234]}
{1503: [23471, 2518]}
{1504: [10603, 19125]}
{1505: [17525, 22784]}
{1506: [18167, 10903]}
{1507: [6262, 5393]}
{1508: [17998, 5164]}
{1509: [3724, 12888]}
{1510: [17959, 23493]}
{1511: [14416, 17215]}
{1512: [21517, 23053]}
{1513: [23701, 12423]}
{1514: [17583, 7852]}
{1515: [14977, 21498]}
{1516: [44, 16576]}
{1517: [22602, 21460]}
{1518: [4376, 23721]}
{1519: [499, 21416]}
{1520: [15436, 16411]}
{1521: [16472, 619]}
{1522: [1981, 23889]}
{1523: [12566, 4145]}
{1524: [19154, 6227]}
{1525: [19750, 5342]}
{1526: [17790, 3470]}
{1527: [19490, 12730]}
{1528: [16359, 844]}
{1529: [5611, 7157]}
{1530: [21095, 17026]}
{1531: [11419, 12598]}
{1532: [22438, 20625]}
{1533: [14277, 5556]}
{1534: [5555, 10196]}
{1535: [18634, 22127]}
{1536: [22973, 4182]}
{1537: [17188, 18128]}
{1538: [16127, 17052]}
{1539: [11466, 23918]}
{1540: [8465, 17472]}
{1541: [2576, 15283]}
{1542: [2325, 16591]}
{1543: [23530, 21976]}
{1544: [4147, 4073]}
{1545: [23920, 6640]}
{1546: [23889, 3798]}
{1547: [1969, 22190]}
{1548: [17969, 1807]}
{1549: [19002, 20298]}
{1550: [19578, 23106]}
{1551: [10577, 9821]}
{1552: [1403, 16643]}
{1553: [745, 15017]}
{1554: [4063, 15726]}
{1555: [13212, 17136]}
{1556: [2136, 2980]}
{1557: [8387, 18056]}
{1558: [13126, 16370]}
{1559: [4709, 12847]}
{1560: [13575, 19006]}
{1561: [4628, 18728]}
{1562: [16546, 315]}
{1563: [7706, 2182]}
{1564: [10155, 19329]}
{1565: [10886, 11684]}
{1566: [2429, 10144]}
{1567: [15981, 5205]}
{1568: [17385, 11833]}
{1569: [3988, 5956]}
{1570: [21330, 12951]}
{1571: [6047, 3984]}
{1572: [9363, 11084]}
{1573: [20134, 1539]}
{1574: [11709, 11468]}
{1575: [17138, 12]}
{1576: [20529, 14073]}
{1577: [23411, 1290]}
{1578: [21093, 6739]}
{1579: [7205, 9852]}
{1580: [16010, 9181]}
{1581: [19951, 938]}
{1582: [7828, 18722]}
{1583: [16693, 14857]}
{1584: [5822, 6628]}
{1585: [2193, 257]}
{1586: [15929, 21357]}
{1587: [23560, 13319]}
{1588: [6748, 13731]}
{1589: [8532, 2251]}
{1590: [17810, 4785]}
{1591: [9163, 14010]}
{1592: [9040, 12867]}
{1593: [6163, 2498]}
{1594: [22182, 6800]}
{1595: [13357, 10127]}
{1596: [2625, 17824]}
{1597: [2197, 3657]}
{1598: [747, 6169]}
{1599: [20489, 8770]}
{1600: [9417, 3713]}
{1601: [5605, 20379]}
{1602: [14578, 17700]}
{1603: [7225, 16036]}
{1604: [2682, 3511]}
{1605: [5151, 23898]}
{1606: [13466, 11610]}
{1607: [22887, 14478]}
{1608: [1189, 6161]}
{1609: [5598, 18345]}
{1610: [2744, 22924]}
{1611: [14741, 4999]}
{1612: [5266, 17754]}
{1613: [10250, 8638]}
{1614: [3802, 10022]}
{1615: [11459, 17283]}
{1616: [3775, 20118]}
{1617: [17446, 1726]}
{1618: [13245, 2163]}
{1619: [20702, 4723]}
{1620: [11936, 8280]}
{1621: [17961, 23397]}
{1622: [8596, 429]}
{1623: [10279, 58]}
{1624: [21165, 6362]}
{1625: [6359, 6098]}
{1626: [8164, 5637]}
{1627: [13680, 20198]}
{1628: [6303, 1068]}
{1629: [23153, 20720]}
{1630: [43, 20493]}
{1631: [15847, 20704]}
{1632: [5427, 23197]}
{1633: [4901, 9255]}
{1634: [580, 906]}
{1635: [11627, 8654]}
{1636: [6767, 21923]}
{1637: [18790, 13548]}
{1638: [11443, 22770]}
{1639: [7761, 7921]}
{1640: [20731, 1154]}
{1641: [18173, 618]}
{1642: [7410, 18702]}
{1643: [2745, 22449]}
{1644: [12585, 19155]}
{1645: [5435, 7273]}
{1646: [2672, 17254]}
{1647: [21270, 30]}
{1648: [17011, 6113]}
{1649: [11569, 13643]}
{1650: [10790, 614]}
{1651: [10824, 19358]}
{1652: [20578, 9522]}
{1653: [519, 22006]}
{1654: [21262, 22072]}
{1655: [16172, 13352]}
{1656: [19267, 206]}
{1657: [1672, 22531]}
{1658: [15061, 9710]}
{1659: [19853, 18937]}
{1660: [7757, 19770]}
{1661: [21982, 22602]}
{1662: [11902, 17967]}
{1663: [22616, 22300]}
{1664: [15710, 4005]}
{1665: [4218, 14506]}
{1666: [18331, 22863]}
{1667: [3296, 15051]}
{1668: [333, 12797]}
{1669: [658, 1934]}
{1670: [5895, 20364]}
{1671: [16461, 12186]}
{1672: [2236, 6318]}
{1673: [1618, 13436]}
{1674: [15985, 5690]}
{1675: [12210, 22096]}
{1676: [2610, 13733]}
{1677: [22795, 6765]}
{1678: [5067, 6010]}
{1679: [8263, 14202]}
{1680: [19230, 47]}
{1681: [15270, 23296]}
{1682: [795, 16828]}
{1683: [2632, 8723]}
{1684: [611, 22624]}
{1685: [6342, 6989]}
{1686: [896, 3827]}
{1687: [21638, 1393]}
{1688: [15279, 15622]}
{1689: [19623, 2251]}
{1690: [10507, 17098]}
{1691: [5436, 11333]}
{1692: [17259, 6147]}
{1693: [17543, 15830]}
{1694: [13006, 18180]}
{1695: [18493, 21848]}
{1696: [23612, 4146]}
{1697: [16164, 18315]}
{1698: [9775, 7247]}
{1699: [5883, 15049]}
{1700: [18155, 1446]}
{1701: [6289, 8770]}
{1702: [16384, 11968]}
{1703: [12691, 12140]}
{1704: [17638, 20098]}
{1705: [18834, 6423]}
{1706: [2155, 19660]}
{1707: [13661, 11638]}
{1708: [8163, 16668]}
{1709: [15958, 7523]}
{1710: [9572, 4821]}
{1711: [7395, 18616]}
{1712: [6426, 12928]}
{1713: [18682, 1618]}
{1714: [6578, 23735]}
{1715: [4838, 18404]}
{1716: [20726, 14276]}
{1717: [41, 22753]}
{1718: [15764, 1188]}
{1719: [11635, 16557]}
{1720: [7389, 16211]}
{1721: [7866, 8015]}
{1722: [21126, 21706]}
{1723: [11848, 23469]}
{1724: [5323, 6002]}
{1725: [5234, 1438]}
{1726: [18390, 20507]}
{1727: [3527, 7237]}
{1728: [2840, 7204]}
{1729: [21560, 22710]}
{1730: [8571, 10079]}
{1731: [11287, 7209]}
{1732: [7242, 12840]}
{1733: [135, 10295]}
{1734: [23847, 19024]}
{1735: [3519, 9386]}
{1736: [8141, 17439]}
{1737: [5401, 9546]}
{1738: [11882, 10106]}
{1739: [20267, 21932]}
{1740: [13079, 2150]}
{1741: [5833, 20186]}
{1742: [20732, 17684]}
{1743: [14922, 19052]}
{1744: [14489, 15510]}
{1745: [5949, 7064]}
{1746: [6734, 10478]}
{1747: [19886, 17652]}
{1748: [9698, 16005]}
{1749: [23755, 3157]}
{1750: [7428, 11061]}
{1751: [15011, 6390]}
{1752: [279, 4482]}
{1753: [5928, 3057]}
{1754: [13322, 5233]}
{1755: [13877, 22610]}
{1756: [21060, 23842]}
{1757: [13235, 394]}
{1758: [23749, 9133]}
{1759: [7185, 23347]}
{1760: [8698, 4731]}
{1761: [22268, 383]}
{1762: [21798, 8177]}
{1763: [12775, 1853]}
{1764: [5363, 5028]}
{1765: [16685, 4565]}
{1766: [7238, 22939]}
{1767: [10213, 8984]}
{1768: [4960, 1229]}
{1769: [7558, 20256]}
{1770: [21860, 20699]}
{1771: [18972, 5304]}
{1772: [7013, 4706]}
{1773: [5894, 17106]}
{1774: [6231, 11153]}
{1775: [11872, 19220]}
{1776: [8521, 14986]}
{1777: [22153, 3388]}
{1778: [17966, 9840]}
{1779: [16530, 5941]}
{1780: [2699, 11527]}
{1781: [7209, 683]}
{1782: [13108, 22728]}
{1783: [22063, 1551]}
{1784: [3253, 70]}
{1785: [4837, 20489]}
{1786: [14524, 15330]}
{1787: [2088, 9562]}
{1788: [4841, 23329]}
{1789: [938, 506]}
{1790: [3238, 21410]}
{1791: [7973, 3840]}
{1792: [22617, 7908]}
{1793: [5887, 17019]}
{1794: [20665, 16243]}
{1795: [21456, 414]}
{1796: [11101, 13443]}
{1797: [16123, 22102]}
{1798: [22831, 10863]}
{1799: [10264, 11349]}
{1800: [1481, 9365]}
{1801: [22819, 16234]}
{1802: [6749, 14819]}
{1803: [18411, 2791]}
{1804: [19934, 5193]}
{1805: [9515, 20972]}
{1806: [1953, 2552]}
{1807: [6691, 15944]}
{1808: [11990, 13396]}
{1809: [170, 14770]}
{1810: [23651, 4566]}
{1811: [9251, 11124]}
{1812: [10454, 9868]}
{1813: [10052, 9769]}
{1814: [19170, 2508]}
{1815: [7164, 19216]}
{1816: [3659, 17630]}
{1817: [19161, 12960]}
{1818: [7700, 18847]}
{1819: [5804, 5210]}
{1820: [21321, 23522]}
{1821: [8466, 8705]}
{1822: [21271, 20103]}
{1823: [23614, 8996]}
{1824: [11510, 22733]}
{1825: [9632, 23483]}
{1826: [977, 8427]}
{1827: [5980, 5370]}
{1828: [21249, 20559]}
{1829: [14098, 3367]}
{1830: [18998, 22935]}
{1831: [16533, 15352]}
{1832: [18447, 21936]}
{1833: [20706, 977]}
{1834: [18708, 3117]}
{1835: [20656, 2740]}
{1836: [7277, 1738]}
{1837: [16794, 93]}
{1838: [2425, 19265]}
{1839: [3542, 6867]}
{1840: [10116, 4095]}
{1841: [20353, 6720]}
{1842: [22395, 12708]}
{1843: [9093, 13439]}
{1844: [21589, 2589]}
{1845: [19910, 7741]}
{1846: [16950, 8001]}
{1847: [12500, 9459]}
{1848: [23225, 17521]}
{1849: [23468, 6950]}
{1850: [4365, 12455]}
{1851: [16440, 14993]}
{1852: [17337, 18559]}
{1853: [1745, 14168]}
{1854: [14764, 20688]}
{1855: [18343, 5603]}
{1856: [2958, 18931]}
{1857: [20289, 13106]}
{1858: [15060, 7108]}
{1859: [13490, 23321]}
{1860: [14927, 10290]}
{1861: [19825, 21799]}
{1862: [6999, 22788]}
{1863: [13406, 711]}
{1864: [16513, 23900]}
{1865: [4685, 5002]}
{1866: [13794, 10698]}
{1867: [14845, 21987]}
{1868: [5544, 22765]}
{1869: [22399, 22419]}
{1870: [13641, 6865]}
{1871: [20613, 17610]}
{1872: [18067, 19997]}
{1873: [21318, 4312]}
{1874: [20983, 19423]}
{1875: [567, 5456]}
{1876: [13418, 15628]}
{1877: [16035, 7620]}
{1878: [17655, 15701]}
{1879: [3022, 23152]}
{1880: [16976, 18551]}
{1881: [3810, 7647]}
{1882: [8828, 9356]}
{1883: [939, 10810]}
{1884: [14687, 20548]}
{1885: [4054, 12331]}
{1886: [16580, 3052]}
{1887: [10022, 19427]}
{1888: [14579, 3251]}
{1889: [8184, 12987]}
{1890: [19419, 14315]}
{1891: [12833, 7983]}
{1892: [23869, 14882]}
{1893: [6097, 9402]}
{1894: [15249, 18036]}
{1895: [7794, 12524]}
{1896: [15323, 5560]}
{1897: [8766, 17077]}
{1898: [5577, 13285]}
{1899: [5142, 2948]}
{1900: [8947, 17078]}
{1901: [10505, 21911]}
{1902: [5513, 22279]}
{1903: [5526, 2154]}
{1904: [8705, 14992]}
{1905: [14315, 8675]}
{1906: [15906, 9137]}
{1907: [8391, 19227]}
{1908: [6796, 2906]}
{1909: [12268, 7394]}
{1910: [7722, 23215]}
{1911: [17065, 60]}
{1912: [5732, 11379]}
{1913: [369, 5347]}
{1914: [22484, 7746]}
{1915: [7734, 3879]}
{1916: [12314, 22865]}
{1917: [19992, 23349]}
{1918: [3127, 21282]}
{1919: [11407, 5069]}
{1920: [21901, 18785]}
{1921: [11258, 14619]}
{1922: [2736, 9917]}
{1923: [6330, 3335]}
{1924: [5250, 6130]}
{1925: [4568, 11248]}
{1926: [7966, 20470]}
{1927: [10156, 21930]}
{1928: [22679, 20581]}
{1929: [6390, 12117]}
{1930: [15954, 15335]}
{1931: [5658, 19501]}
{1932: [2790, 17719]}
{1933: [21038, 19140]}
{1934: [21967, 18065]}
{1935: [17695, 12976]}
{1936: [20884, 1353]}
{1937: [19331, 3509]}
{1938: [16920, 7210]}
{1939: [8132, 13665]}
{1940: [23551, 12195]}
{1941: [23126, 8989]}
{1942: [22251, 10625]}
{1943: [21801, 5329]}
{1944: [2865, 15394]}
{1945: [16160, 19276]}
{1946: [4277, 104]}
{1947: [9627, 11826]}
{1948: [16765, 8033]}
{1949: [23924, 21806]}
{1950: [18250, 8838]}
{1951: [4167, 5973]}
{1952: [13349, 1450]}
{1953: [20824, 3]}
{1954: [8799, 22921]}
{1955: [4354, 1157]}
{1956: [23235, 18799]}
{1957: [15216, 13144]}
{1958: [354, 10861]}
{1959: [7604, 4038]}
{1960: [1296, 15219]}
{1961: [9473, 9823]}
{1962: [21284, 5904]}
{1963: [14456, 3210]}
{1964: [17033, 20287]}
{1965: [8073, 5019]}
{1966: [19907, 14332]}
{1967: [22665, 6612]}
{1968: [22075, 983]}
{1969: [7151, 8631]}
{1970: [11606, 3944]}
{1971: [14030, 5604]}
{1972: [9536, 2512]}
{1973: [22556, 21442]}
{1974: [10694, 11144]}
{1975: [13540, 16077]}
{1976: [3453, 12930]}
{1977: [12760, 2893]}
{1978: [11322, 13971]}
{1979: [8429, 22435]}
{1980: [5462, 5893]}
{1981: [8112, 8746]}
{1982: [1194, 2677]}
{1983: [10281, 14993]}
{1984: [19643, 16276]}
{1985: [11124, 19808]}
{1986: [22232, 21284]}
{1987: [17355, 10733]}
{1988: [10955, 23795]}
{1989: [22624, 295]}
{1990: [14770, 20718]}
{1991: [11437, 9388]}
{1992: [8488, 7432]}
{1993: [9199, 6344]}
{1994: [11405, 20421]}
{1995: [15753, 17679]}
{1996: [13356, 14275]}
{1997: [11668, 3507]}
{1998: [16792, 12355]}
{1999: [4390, 8354]}
{2000: [23597, 11980]}
{2001: [9397, 17307]}
{2002: [20357, 4092]}
{2003: [19627, 7771]}
{2004: [5537, 10736]}
{2005: [7957, 19055]}
{2006: [2426, 97]}
{2007: [11695, 672]}
{2008: [23979, 17021]}
{2009: [21606, 392]}
{2010: [18459, 2173]}
{2011: [9123, 17301]}
{2012: [13147, 3232]}
{2013: [16671, 12340]}
{2014: [9793, 15126]}
{2015: [17100, 2515]}
{2016: [14556, 20404]}
{2017: [8545, 18356]}
{2018: [10754, 3757]}
{2019: [14144, 22938]}
{2020: [14042, 253]}
{2021: [22292, 13319]}
{2022: [16734, 10115]}
{2023: [13557, 905]}
{2024: [19020, 6522]}
{2025: [5407, 18827]}
{2026: [23681, 10463]}
{2027: [12099, 23037]}
{2028: [21658, 4056]}
{2029: [9091, 553]}
{2030: [19308, 4389]}
{2031: [530, 17144]}
{2032: [21916, 10841]}
{2033: [20803, 15378]}
{2034: [11919, 11435]}
{2035: [13075, 9713]}
{2036: [4962, 19119]}
{2037: [5129, 11527]}
{2038: [6596, 16562]}
{2039: [9170, 988]}
{2040: [14386, 17629]}
{2041: [18364, 23788]}
{2042: [14008, 19314]}
{2043: [7434, 11092]}
{2044: [17981, 4682]}
{2045: [23811, 12577]}
{2046: [4903, 19016]}
{2047: [15854, 22081]}
{2048: [15183, 4365]}
{2049: [1866, 6766]}
{2050: [6172, 15502]}
{2051: [1624, 16681]}
{2052: [11522, 11637]}
{2053: [10271, 15803]}
{2054: [3236, 21]}
{2055: [21362, 6078]}
{2056: [22483, 501]}
{2057: [23166, 9772]}
{2058: [11638, 9937]}
{2059: [10200, 7550]}
{2060: [13014, 21995]}
{2061: [6914, 10073]}
{2062: [1924, 16174]}
{2063: [6347, 21085]}
{2064: [19802, 13893]}
{2065: [14001, 9877]}
{2066: [12209, 15541]}
{2067: [14937, 6861]}
{2068: [8852, 21023]}
{2069: [20309, 7912]}
{2070: [3511, 23213]}
{2071: [2485, 13806]}
{2072: [20975, 20616]}
{2073: [11571, 1713]}
{2074: [6913, 6626]}
{2075: [5881, 5000]}
{2076: [23418, 18665]}
{2077: [4261, 20873]}
{2078: [17035, 8768]}
{2079: [18378, 3160]}
{2080: [5036, 22890]}
{2081: [11985, 4809]}
{2082: [12882, 16445]}
